"Year","Month","Month_MM","Day","Site","Transect","Recorded_name","Count","Lifestage","Wet_Weight","Notes","Genus","Species","Family","Order","Class","Phylum","Kingdom"
2016,10,"October",11,"Santa Claus Lane","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",11,"Santa Claus Lane","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","B","Bledius fenyesi",2,-99999,0.004,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2016,10,"October",28,"Arroyo Quemado","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","A","Bledius fenyesi",20,-99999,0.0324,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Bledius fenyesi",13,-99999,0.0254,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Bledius fenyesi",6,"larvae",0.0049,"larva","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","B","Bledius fenyesi",1,"partial",8e-04,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",6,"East Campus","C","Bledius fenyesi",12,-99999,0.0172,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","A","Bledius fenyesi",9,-99999,0.0123,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","A","Bledius fenyesi",1,"partial",1e-04,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Bledius fenyesi",11,-99999,0.0195,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Bledius fenyesi",1,"larvae",7e-04,"larva","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","B","Bledius fenyesi",1,"partial",1e-04,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",8,"Isla Vista","C","Bledius fenyesi",3,-99999,0.0051,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",20,"Arroyo Quemado","C","Bledius fenyesi",3,-99999,0.0047,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Carpinteria City","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,10,"October",30,"Santa Claus Lane","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2017,11,"November",14,"Arroyo Burro","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","B","Bledius fenyesi",1,-99999,3e-04,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",12,"Santa Claus Lane","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Bledius fenyesi",9,-99999,0.0205,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Bledius fenyesi",1,"partial",1e-04,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Bledius fenyesi",9,-99999,0.0205,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","A","Bledius fenyesi",1,"partial",1e-04,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Bledius fenyesi",1,-99999,0.0024,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","B","Bledius fenyesi",1,-99999,0.0024,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Bledius fenyesi",3,-99999,0.005,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,10,"October",25,"Isla Vista","C","Bledius fenyesi",3,-99999,0.005,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Bledius fenyesi",1,-99999,0.0011,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","A","Bledius fenyesi",1,-99999,0.0011,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",1,"Arroyo Burro","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","A","Bledius fenyesi",2,-99999,0.0039,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","B","Bledius fenyesi",1,-99999,0.0013,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",5,"Arroyo Quemado","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Bledius fenyesi",4,-99999,0.0062,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","A","Bledius fenyesi",4,-99999,0.0062,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Bledius fenyesi",5,-99999,0.0096,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","B","Bledius fenyesi",5,-99999,0.0096,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Bledius fenyesi",6,-99999,0.0106,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Bledius fenyesi",2,"partial",0.0011,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Bledius fenyesi",6,-99999,0.0106,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",6,"East Campus","C","Bledius fenyesi",2,"partial",0.0011,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","C","Bledius fenyesi",1,-99999,0.0019,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2018,11,"November",7,"Carpinteria City","C","Bledius fenyesi",1,-99999,0.0019,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","A","Bledius fenyesi",1,-99999,0.0032,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","B","Bledius fenyesi",1,-99999,0.0019,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,10,"October",20,"Arroyo Burro","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","A","Bledius fenyesi",2,-99999,0.0047,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",21,"Arroyo Quemado","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Carpinteria City","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2019,11,"November",22,"Santa Claus Lane","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Arroyo Burro","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Carpinteria City","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","A","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,10,"October",26,"Santa Claus Lane","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Bledius fenyesi",39,-99999,0.0649,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","A","Bledius fenyesi",2,"partial",0.0018,"partial","Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","B","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2020,11,"November",1,"Arroyo Quemado","C","Bledius fenyesi",0,-99999,0,-99999,"Bledius","fenyesi","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Carpinteria City","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",15,"Santa Claus Lane","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Arroyo Burro","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"East Campus","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",16,"Isla Vista","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2011,8,"August ",17,"Arroyo Quemado","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",15,"Arroyo Quemado","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"East Campus","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",16,"Isla Vista","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Arroyo Burro","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,9,"September",17,"Santa Claus Lane","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2012,10,"October",2,"Carpinteria City","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","A","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","B","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
2013,9,"September",20,"Isla Vista","C","Bledius ornatus",0,-99999,0,-99999,"Bledius","ornatus","Staphylinidae","Coleoptera","Insecta","Arthropoda","Animalia"
