Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,139178,PTER,Clione limacina, ,1,0.5,104.6,0.019120459,6878.5,0,19827.25,3.79E-01,1.17E+00,6.76E-02,7.58E+00,2.33E+01,1.35E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,140223,PTER,Limacina helicina, ,31,0.0625,104.6,4.741873805,851.3,19.9,176.7,8.38E-01,7.54E+00,3.81E-01,1.68E+01,1.51E+02,7.61E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,140223,PTER,Limacina helicina, ,13,0.5,104.6,0.248565966,1891.2,18.6,1723.02,4.28E-01,2.28E+00,1.23E-01,8.57E+00,4.56E+01,2.46E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,103367,LARV,Oikopleura, ,13,0.125,104.6,0.994263862,830.7,25.8,135.56,1.35E-01,2.11E+00,1.80E-01,2.70E+00,4.21E+01,3.61E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,254453,AMPH,Themisto pacifica, ,12,0.25,104.6,0.458891013,3678.3,24.5,2149.12,9.86E-01,7.49E+00,4.66E-01,1.97E+01,1.50E+02,9.32E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,254453,AMPH,Themisto pacifica, ,4,0.5,104.6,0.076481836,5453.7,6.4,5823.48,4.45E-01,2.76E+00,1.76E-01,8.91E+00,5.52E+01,3.53E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,106777,MERO,Hippolytidae,Zoea,13,0.5,104.6,0.248565966,4598.8,17.2,1432.48,3.56E-01,3.74E+00,1.85E-01,7.12E+00,7.49E+01,3.71E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,106673,MERO,Brachyura,Zoea,1,0.5,104.6,0.019120459,902.1,0,368.73,7.05E-03,1.04E-01,4.91E-03,1.41E-01,2.07E+00,9.82E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,106749,MERO,Cancridae,Megalopa,4,1,104.6,0.038240918,2365.2,7.9,6339.75,2.42E-01,1.83E+00,9.45E-02,4.85E+00,3.66E+01,1.89E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,106782,MERO,Crangonidae,Zoea,2,0.5,104.6,0.038240918,4101.2,4.5,6500.49,2.49E-01,1.87E+00,9.64E-02,4.97E+00,3.73E+01,1.93E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1128,EUPH,Euphausiacea,Furcilia,18,0.125,104.6,1.37667304,4375.9,22.1,604.67,8.32E-01,1.14E+01,5.15E-01,1.66E+01,2.28E+02,1.03E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237851,EUPH,Euphausia pacifica,Juvenile,10,0.25,104.6,0.382409178,4440.3,11.9,1141.37,4.36E-01,5.20E+00,2.39E-01,8.73E+00,1.04E+02,4.78E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237874,EUPH,Thysanoessa spinifera,Juvenile,23,0.125,104.6,1.759082218,9268.1,12.4,14162.7,2.49E+01,1.64E+02,8.15E+00,4.98E+02,3.29E+03,1.63E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237874,EUPH,Thysanoessa spinifera,Juvenile,29,0.5,104.6,0.554493308,18647.7,5.7,121317.77,6.73E+01,2.71E+02,1.43E+01,1.35E+03,5.42E+03,2.87E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237874,EUPH,Thysanoessa spinifera,AF,1,0.5,104.6,0.019120459,16718.1,0,85312.77,1.63E+00,7.16E+00,3.74E-01,3.26E+01,1.43E+02,7.49E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237874,EUPH,Thysanoessa spinifera,AM,21,0.5,104.6,0.401529637,17361.3,9.6,99083.81,3.98E+01,1.67E+02,8.78E+00,7.96E+02,3.34E+03,1.76E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,883,MERO,Polychaeta,Larvae,1,0.125,104.6,0.076481836,1572,0,58.88,4.50E-03,5.12E-02,2.90E-03,9.01E-02,1.02E+00,5.79E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1082,MERO,Cirripedia,Nauplius,4,0.125,104.6,0.305927342,700.7,7.6,23.31,7.13E-03,9.51E-02,7.78E-03,1.43E-01,1.90E+00,1.56E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,101,MOLL,Gastropoda, ,1,1,104.6,0.009560229,1029.1,0,271.56,2.60E-03,2.18E-02,1.11E-03,5.19E-02,4.36E-01,2.22E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,101,MERO,Gastropoda,Larvae,6,0.125,104.6,0.458891013,735.5,15,111.8,5.13E-02,5.24E-01,2.60E-02,1.03E+00,1.05E+01,5.21E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,101,MERO,Gastropoda,Echinospira,1,0.5,104.6,0.019120459,1479.3,0,743.11,1.42E-02,9.42E-02,4.95E-03,2.84E-01,1.88E+00,9.90E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,135366,SIPH,Muggiaea,Eudoxid gonophore,5,0.5,104.6,0.095602294,3295.9,30.1,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1371,SIPH,Siphonophorae,Nectophore,50,0.125,104.6,3.824091778,3200.8,34.8,2011.51,7.69E+00,6.73E+00,5.59E-01,1.54E+02,1.35E+02,1.12E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1371,SIPH,Siphonophorae,Athorybia larvae,1,0.125,104.6,0.076481836,999.3,0,20.25,1.55E-03,4.23E-03,3.05E-04,3.10E-02,8.47E-02,6.09E-03
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1371,SIPH,Siphonophorae,Bract,8,0.125,104.6,0.611854685,3066.1,18,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,10194,FISH,Actinopterygii,Larvae,1,1,104.6,0.009560229,3951.2,0,441.87,4.22E-03,1.77E-02,9.14E-03,8.45E-02,3.54E-01,1.83E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,10194,FISH,Actinopterygii,Juvenile,2,1,104.6,0.019120459,17465.4,0.4,20394.32,3.90E-01,1.05E+00,3.86E-01,7.80E+00,2.11E+01,7.72E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,106748,MERO,Atelecyclidae,Megalopa,1,1,104.6,0.009560229,1301.3,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,117849,CNID,Aglantha digitale, ,65,0.5,104.6,1.242829828,6689.8,47.2,6839.98,8.50E+00,5.31E+00,4.61E-01,1.70E+02,1.06E+02,9.22E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1337,CNID,Hydrozoa, ,1,1,104.6,0.009560229,4594.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,13551,CNID,Anthoathecata, ,2,1,104.6,0.019120459,2918.1,8.1,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,117834,CNID,Proboscidactyla flavicirrata, ,3,1,104.6,0.028680688,4742.2,30,6840.58,1.96E-01,1.31E-01,1.13E-02,3.92E+00,2.63E+00,2.26E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,15029,CNID,Pandeidae, ,1,1,104.6,0.009560229,4661.1,0,7862.62,7.52E-02,5.09E-02,4.38E-03,1.50E+00,1.02E+00,8.76E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,13552,CNID,Leptothecata, ,7,1,104.6,0.066921606,15815.2,26.9,59994.04,4.01E+00,1.62E+00,1.49E-01,8.03E+01,3.24E+01,2.98E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,103413,LARV,Oikopleura labradoriensis,Tail,22,0.125,104.6,1.682600382,871.5,47.6,197.57,3.32E-01,4.43E+00,3.86E-01,6.65E+00,8.86E+01,7.72E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,135335,SIPH,Physonectae,Pneumatophore,19,1,104.6,0.181644359,3267.3,32.3,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,135385,SIPH,Agalma, ,1,1,104.6,0.009560229,22292.8,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,1371,SIPH,Siphonophorae,0,51,0.03125,104.6,15.60229446,3273.8,49,739.78,1.15E+01,1.27E+01,1.03E+00,2.31E+02,2.55E+02,2.05E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237851,EUPH,Euphausia pacifica,Juvenile,24,0.5,104.6,0.458891013,16033.2,3.8,56031.37,2.57E+01,1.24E+02,6.42E+00,5.14E+02,2.49E+03,1.28E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237851,EUPH,Euphausia pacifica,AF,19,0.5,104.6,0.363288719,16042.9,5.1,56334.72,2.05E+01,9.88E+01,5.10E+00,4.09E+02,1.98E+03,1.02E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,237851,EUPH,Euphausia pacifica,AM,17,0.5,104.6,0.325047801,15151.9,3.5,47077.21,1.53E+01,7.71E+01,3.96E+00,3.06E+02,1.54E+03,7.92E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,137219,THAL,Dolioletta,Gonozooid,1,1,104.6,0.009560229,2631.6,0,0.18,1.76E-06,1.71E-05,6.50E-07,3.52E-05,3.42E-04,1.30E-05
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,4,40,20,238010,CTENO,Thalassocalyce, ,4,1,104.6,0.038240918,3109.2,5.7,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104257,SMCAL,Acartia longiremis,C6 AF,5,0.125,77.9,0.513478819,947.9,11.6,60.89,3.13E-02,3.76E-01,3.17E-02,6.25E-01,7.51E+00,6.34E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196770,LGCAL,Calanus marshallae,C3,1,0.0625,77.9,0.205391528,1345.6,0,152.99,3.14E-02,3.07E-01,2.66E-02,6.28E-01,6.14E+00,5.32E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196770,LGCAL,Calanus marshallae,C4,4,0.0625,77.9,0.82156611,1639.7,14.6,300.51,2.47E-01,2.03E+00,1.80E-01,4.94E+00,4.06E+01,3.59E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196770,LGCAL,Calanus marshallae,C5,94,0.0625,77.9,19.30680359,2697.8,5.1,1368.45,2.64E+01,1.54E+02,1.43E+01,5.28E+02,3.08E+03,2.85E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196770,LGCAL,Calanus marshallae,C6 AF,4,0.0625,77.9,0.82156611,2908.1,7.8,1742.53,1.43E+00,7.88E+00,7.35E-01,2.86E+01,1.58E+02,1.47E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196771,WMCAL,Calanus pacificus,C4,1,0.0625,77.9,0.205391528,1537.2,0,233.3,4.79E-02,4.24E-01,3.72E-02,9.58E-01,8.48E+00,7.44E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196771,WMCAL,Calanus pacificus,C5,22,0.0625,77.9,4.518613607,1844.1,3.7,422.46,1.91E+00,1.47E+01,1.31E+00,3.82E+01,2.94E+02,2.62E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196771,WMCAL,Calanus pacificus,C6 AF,45,0.0625,77.9,9.242618742,2168.3,2.5,711.94,6.58E+00,4.48E+01,4.07E+00,1.32E+02,8.96E+02,8.14E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196771,WMCAL,Calanus pacificus,C6 AM,14,0.0625,77.9,2.875481386,1959.8,4.5,515.68,1.48E+00,1.09E+01,9.78E-01,2.97E+01,2.18E+02,1.96E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104470,LGCAL,Neocalanus cristatus,C5,1,1,77.9,0.01283697,6247.2,0,13351.21,1.71E-01,5.88E-01,5.83E-02,3.43E+00,1.18E+01,1.17E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196772,LGCAL,Neocalanus plumchrus,C5,1,0.25,77.9,0.051347882,3404.9,0,2296.64,1.18E-01,6.11E-01,5.74E-02,2.36E+00,1.22E+01,1.15E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104468,SMCAL,Mesocalanus tenuicornis,C6 AF,2,0.125,77.9,0.205391528,1558.2,0.8,267.82,5.50E-02,4.71E-01,4.15E-02,1.10E+00,9.42E+00,8.31E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196774,SMCAL,Centropages abdominalis,C6 AF,11,0.125,77.9,1.129653402,1239.3,6.1,216.11,2.44E-01,2.19E+00,1.92E-01,4.88E+00,4.38E+01,3.84E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104165,SMCAL,Pseudocalanus,C3,1,0.125,77.9,0.102695764,576.3,0,11.01,1.13E-03,2.04E-02,1.64E-03,2.26E-02,4.09E-01,3.28E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104165,SMCAL,Pseudocalanus,C5,3,0.125,77.9,0.308087291,817.7,0.6,33.26,1.02E-02,1.43E-01,1.18E-02,2.05E-01,2.86E+00,2.37E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104165,SMCAL,Pseudocalanus,C6 AF,8,0.125,77.9,0.82156611,931,9.8,51.5,4.23E-02,5.29E-01,4.44E-02,8.46E-01,1.06E+01,8.89E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,104165,SMCAL,Pseudocalanus,C6 AM,1,0.125,77.9,0.102695764,714.4,0,21.71,2.23E-03,3.44E-02,2.81E-03,4.46E-02,6.88E-01,5.62E-02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196775,LGCAL,Eucalanus bungii,C3,2,0.125,77.9,0.205391528,2494.8,6.3,364.48,7.49E-02,5.96E-01,5.30E-02,1.50E+00,1.19E+01,1.06E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196775,LGCAL,Eucalanus bungii,C4,5,0.125,77.9,0.513478819,3472.1,6.4,1024.33,5.26E-01,3.28E+00,3.01E-01,1.05E+01,6.56E+01,6.02E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196775,LGCAL,Eucalanus bungii,C5,5,0.125,77.9,0.513478819,4285.7,2.9,1956.04,1.00E+00,5.40E+00,5.05E-01,2.01E+01,1.08E+02,1.01E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196775,LGCAL,Eucalanus bungii,C6 AF,1,0.5,77.9,0.025673941,5723.9,0,4804.92,1.23E-01,5.38E-01,5.17E-02,2.47E+00,1.08E+01,1.03E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196775,LGCAL,Eucalanus bungii,C6 AM,1,0.5,77.9,0.025673941,4384.7,0,2095.62,5.38E-02,2.85E-01,2.67E-02,1.08E+00,5.70E+00,5.34E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196783,MDCAL,Metridia okhotensis,C5,2,0.125,77.9,0.205391528,1754.5,0.6,554.9,1.14E-01,8.23E-01,7.42E-02,2.28E+00,1.65E+01,1.48E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196784,MDCAL,Metridia pacifica,C4,2,0.125,77.9,0.205391528,1097.4,4.1,117.45,2.41E-02,2.50E-01,2.15E-02,4.82E-01,5.01E+00,4.31E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196784,MDCAL,Metridia pacifica,C5,41,0.125,77.9,4.210526316,1394.8,8.4,250.41,1.05E+00,9.12E+00,8.03E-01,2.11E+01,1.82E+02,1.61E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,196784,MDCAL,Metridia pacifica,C6 AF,30,0.125,77.9,3.080872914,1844.1,6.4,585.7,1.80E+00,1.28E+01,1.16E+00,3.61E+01,2.57E+02,2.32E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,254330,MDCAL,Epilabidocera amphitrites,C5,2,0.25,77.9,0.102695764,1995.2,2.5,466.29,4.79E-02,3.60E-01,3.23E-02,9.58E-01,7.20E+00,6.46E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,254330,MDCAL,Epilabidocera amphitrites,C6 AF,2,0.25,77.9,0.102695764,2647.7,0.5,1296.87,1.33E-01,7.89E-01,7.29E-02,2.66E+00,1.58E+01,1.46E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,254330,MDCAL,Epilabidocera amphitrites,C6 AM,4,0.25,77.9,0.205391528,2372.8,2.2,873.57,1.79E-01,1.17E+00,1.06E-01,3.59E+00,2.33E+01,2.13E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,105440,CHAET,Parasagitta elegans, ,81,0.25,77.9,4.159178434,17919.2,18.9,10439.56,4.34E+01,5.77E+01,8.73E+00,8.68E+02,1.15E+03,1.75E+02
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,105416,CHAET,Eukrohnia hamata, ,1,0.25,77.9,0.051347882,9508.4,0,987.79,5.07E-02,1.20E-01,1.69E-02,1.01E+00,2.41E+00,3.38E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,266259,CHAET,Pseudosagitta scrippsae, ,2,1,77.9,0.025673941,10203.5,53,1621.22,4.16E-02,8.02E-02,1.16E-02,8.32E-01,1.60E+00,2.31E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,140223,PTER,Limacina helicina, ,50,0.125,77.9,5.13478819,744.5,22.4,123.02,6.32E-01,6.98E+00,3.49E-01,1.26E+01,1.40E+02,6.98E+00
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,140223,PTER,Limacina helicina, ,2,0.25,77.9,0.102695764,1767.3,16.2,1348.32,1.38E-01,8.96E-01,4.81E-02,2.77E+00,1.79E+01,9.61E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,103367,LARV,Oikopleura, ,38,0.0625,77.9,7.804878049,760.5,38.4,125.53,9.80E-01,1.69E+01,1.45E+00,1.96E+01,3.38E+02,2.90E+01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,254453,AMPH,Themisto pacifica, ,1,0.25,77.9,0.051347882,2415.3,0,571.32,2.93E-02,3.55E-01,2.12E-02,5.87E-01,7.10E+00,4.24E-01
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T02:05:45-0800,2020-09-02T02:48:34-0800,-149.1880,59.5548,230,GAK03,5,20,0,254453,AMPH,Themisto pacifica, ,5,1,77.9,0.064184852,5048.4,7.3,4689.38,3.01E-01,2.22E+00,1.41E-01,6.02E+00,4.44E+01,2.83E+00
