Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196772,Neocalanus plumchrus,C3,14,0.0625,9.376890282,23.88851669,1958.2,8.2,442.41,10.56849189
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196772,Neocalanus plumchrus,C4,27,0.125,9.376890282,23.03535538,2932.3,5.7,1478.34,34.05413689
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196772,Neocalanus plumchrus,C5,25,0.125,9.376890282,21.32903276,3833.1,5.5,3308.85,70.57453047
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196774,Centropages abdominalis,C1,1,0.0625,9.376890282,1.706322621,407.4,0,6.59,0.0112415
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196774,Centropages abdominalis,C5,1,0.0625,9.376890282,1.706322621,1028.3,0,119.19,0.203383601
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196774,Centropages abdominalis,C6 AF,1,0.0625,9.376890282,1.706322621,1424.1,0,330.09,0.563248047
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104162,Ctenocalanus,C6 AF,1,0.125,9.376890282,0.85316131,916.1,0,47.61,0.040620635
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C1,24,0.015625,9.376890282,163.8069716,404.7,4.8,3.63,0.595010596
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C2,12,0.015625,9.376890282,81.90348579,521.6,6.1,8.14,0.666298961
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C3,4,0.015625,9.376890282,27.30116193,640.8,12.3,15.97,0.436032252
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C4,4,0.015625,9.376890282,27.30116193,737.2,8.8,24.43,0.666976019
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C5,11,0.015625,9.376890282,75.07819531,945.2,7.7,53.49,4.016059226
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104165,Pseudocalanus,C6 AM,18,0.0625,9.376890282,30.71380717,903.4,7.4,46.36,1.423945097
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,355067,Pseudocalanus mimus,C6 AF,26,0.0625,9.376890282,44.36438814,1187.6,7.9,110.12,4.885569772
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,157679,Pseudocalanus newmani,C6 AF,8,0.0625,9.376890282,13.65058097,1055.5,12,77.61,1.059370169
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,128634,Corycaeus,C6 AF,1,0.125,9.376890282,0.85316131,734.2,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196775,Eucalanus bungii,C1,21,0.015625,9.376890282,143.3311001,1312.1,4.3,49.26,7.060535876
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196775,Eucalanus bungii,C2,18,0.015625,9.376890282,122.8552287,1985,4.9,179.05,21.99740971
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196775,Eucalanus bungii,C3,9,0.015625,9.376890282,61.42761434,2837.5,4.8,544.23,33.43051232
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196784,Metridia pacifica,C1,13,0.03125,9.376890282,44.36438814,436,4.9,6.9,0.305979022
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196784,Metridia pacifica,C2,4,0.03125,9.376890282,13.65058097,595.2,4.2,17.91,0.244431083
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196784,Metridia pacifica,C3,4,0.03125,9.376890282,13.65058097,799.5,6.7,44.7,0.610174405
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196784,Metridia pacifica,C4,11,0.0625,9.376890282,18.76954883,1041.1,6.5,100.84,1.892629626
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,196784,Metridia pacifica,C5,1,0.0625,9.376890282,1.706322621,1074.2,0,109.68,0.187149231
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,106656,Oithona similis,C1-5,80,0.0078125,9.376890282,1079.361089,424.6,15,0.01,9.663134005
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,106656,Oithona similis,C6 AF,15,0.0078125,9.376890282,213.0317938,500.1,6.2,16.71,3.560468439
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,106656,Oithona similis,C6 AM,8,0.0078125,9.376890282,113.6169567,476,8.7,14.43,1.640006303
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,157737,Oithona spinirostris,C1-5,1,0.0625,9.376890282,1.706322621,752.1,6.1,0.07,0.117389768
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,157737,Oithona spinirostris,C6 AF,1,0.0625,9.376890282,1.706322621,719.4,0,52.22,0.089112449
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,128956,Triconia borealis,C1-5,9,0.03125,9.376890282,30.71380717,426.1,13.6,0.01,0.249739053
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,128956,Triconia borealis,C6 AF,7,0.03125,9.376890282,23.88851669,480,5.2,14.6,0.348882894
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,128956,Triconia borealis,C6 AM,1,0.03125,9.376890282,3.412645241,302.9,0,3.37,0.011498693
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104811,Scolecithricella minor,C2,1,0.0625,9.376890282,1.706322621,426.3,0,17.4,0.029687406
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104811,Scolecithricella minor,C4,1,0.0625,9.376890282,1.706322621,768.4,0,232.41,0.396568243
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104811,Scolecithricella minor,C5,1,0.0625,9.376890282,1.706322621,1083.4,0,1053.66,1.79787791
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,104811,Scolecithricella minor,C6 AF,1,0.0625,9.376890282,1.706322621,1086.6,0,1067.5,1.821506896
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,116115,Microsetella norvegica, ,1,0.0625,9.376890282,1.706322621,684.6,0,15.69,0.026777093
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,105440,Parasagitta elegans, ,1,0.25,9.376890282,0.426580655,2946,0,33.45,0.014267309
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,105440,Parasagitta elegans, ,4,1,9.376890282,0.426580655,20208.1,18.5,14767.95,6.299720255
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,105416,Eukrohnia hamata, ,13,0.25,9.376890282,5.545548517,11334.2,21.2,2270.5,12.59115863
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,139178,Clione limacina, ,2,0.5,9.376890282,0.426580655,1505.8,17.9,732.68,0.312547892
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,140223,Limacina helicina, ,36,0.03125,9.376890282,122.8552287,483.4,58.4,70.46,8.65624479
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,140223,Limacina helicina, ,12,1,9.376890282,1.279741965,2877.5,19,5767.69,7.381161189
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,103367,Oikopleura, ,15,0.0625,9.376890282,25.59483931,271.5,24.3,7.92,0.202795497
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,103413,Oikopleura labradoriensis, ,54,0.015625,9.376890282,368.5656861,428,44.1,32,11.79225994
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,103375,Fritillaria borealis, ,21,0.015625,9.376890282,143.3311001,446.1,25.7,0.97,0.138845831
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,103386,Fritillaria pellucida, ,2,0.03125,9.376890282,6.825290483,372.3,6.7,0.44,0.003022417
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,254453,Themisto pacifica, ,2,1,9.376890282,0.213290328,1770.4,38.2,281.56,0.060054718
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,156452,Themisto libellula, ,1,1,9.376890282,0.106645164,4586.8,0,2693.76,0.287276946
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1130,Decapoda,Zoea,1,1,9.376890282,0.106645164,4220.8,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,106777,Hippolytidae,Zoea,3,1,9.376890282,0.319935491,7059.3,32.6,5074.2,1.623417826
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,148431,Pisinae,Zoea,1,1,9.376890282,0.106645164,786.8,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1128,Euphausiacea,Egg,2,0.015625,9.376890282,13.65058097,400.9,5.9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1128,Euphausiacea,Nauplius,25,0.015625,9.376890282,170.6322621,490.1,13.7,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1128,Euphausiacea,Calyptopis,31,0.015625,9.376890282,211.584005,1572.6,36.2,67.97,14.38228852
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1128,Euphausiacea,Furcilia,18,0.125,9.376890282,15.35690359,3037.6,9,254.02,3.901034267
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,127482,Halocyprididae, ,1,0.25,9.376890282,0.426580655,1190.1,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,883,Polychaeta,Larvae,11,0.015625,9.376890282,75.07819531,789.4,57.4,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,975,Oweniidae,Larvae,9,0.015625,9.376890282,61.42761434,303.7,12.3,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1082,Cirripedia,Cyprid,1,0.125,9.376890282,0.85316131,1114.6,0,190.22,0.162284818
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,105,Bivalvia,Larvae,2,0.015625,9.376890282,13.65058097,221.9,9,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,123084,Ophiuroidea,Ophiopluteus,39,0.015625,9.376890282,266.1863288,331.8,16.2,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,123082,Echinoidea,Echinopluteus,5,0.015625,9.376890282,34.12645241,429.2,19,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,123080,Asteroidea,Bipinnaria,1,0.015625,9.376890282,6.825290483,718.1,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,101,Gastropoda,Larvae,6,0.015625,9.376890282,40.9517429,250.9,34.5,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,146142,Bryozoa,Cyphonautes,1,0.0625,9.376890282,1.706322621,496.8,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1248,Ctenophora, ,4,1,9.376890282,0.426580655,1559.5,27.2,2089.81,0.891472642
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,1371,Siphonophorae,Athorybia larvae,5,1,9.376890282,0.533225819,1982.4,8,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,10194,Actinopterygii,Larvae,1,1,9.376890282,0.106645164,6425.4,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,11716,Teuthida, ,1,1,9.376890282,0.106645164,7921.2,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,117849,Aglantha digitale, ,8,0.125,9.376890282,6.825290483,938.3,46.9,22.37,0.152709739
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,117849,Aglantha digitale, ,4,1,9.376890282,0.426580655,10578.8,11.4,16270.58,6.940713147
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,353708,Neocalanus flemingeri,C5,1,0.125,9.376890282,0.85316131,3449,0,3028.71,2.583982325
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-03T07:37:02-0800,2018-05-03T07:44:17-0800,-148.7699,59.1165,151,GAK06,0,100,0,117238,Pegantha, ,1,1,9.376890282,0.106645164,6231.1,0,0,0
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,1100,Calanoida,Nauplius,37,0.00195313,10.83577073,1748.279199,352.8,23.5,5.7,9.957039167
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,1100,Calanoida,Nauplius,52,0.0078125,10.83577073,614.2617968,760,22.5,45.66,28.04764206
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104108,Acartia,C1,1,0.03125,10.83577073,2.953181715,385.3,0,4.32,0.012750386
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104257,Acartia longiremis,C6 AF,3,0.0625,10.83577073,4.429772573,1062.9,5.1,82.79,0.366752434
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104257,Acartia longiremis,C6 AM,1,0.0625,10.83577073,1.476590858,864,0,45.13,0.066636198
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C1,11,0.0625,10.83577073,16.24249943,791.3,5.6,29.2,0.47420799
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C2,5,0.0625,10.83577073,7.382954288,1150.6,10,96.21,0.710349647
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C3,13,0.0625,10.83577073,19.19568115,1626.3,4.2,278.73,5.350353634
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C4,18,0.0625,10.83577073,26.57863544,2238,6,763.54,20.29382062
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C5,13,0.0625,10.83577073,19.19568115,2891.6,2.9,1690.89,32.45788057
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196770,Calanus marshallae,C6 AF,1,0.0625,10.83577073,1.476590858,2965.7,0,1825.87,2.696064024
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196771,Calanus pacificus,C1,1,0.0625,10.83577073,1.476590858,520.5,0,7.01,0.010344461
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104155,Neocalanus,C1,8,0.03125,10.83577073,23.62545372,769.7,5.2,30.04,0.709661415
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104155,Neocalanus,C2,2,0.03125,10.83577073,5.906363431,1233.5,0.2,117.98,0.696859589
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104470,Neocalanus cristatus,C4,8,0.5,10.83577073,1.476590858,4377.7,3.6,4750.24,7.014162924
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104470,Neocalanus cristatus,C5,37,0.5,10.83577073,6.829232717,6413,4.2,14480.62,98.89149564
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,353708,Neocalanus flemingeri,C4,1,0.0625,10.83577073,1.476590858,2575.9,0,1094.84,1.616626899
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,353708,Neocalanus flemingeri,C5,26,0.0625,10.83577073,38.3913623,3539.3,7.1,3079.81,118.2380894
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196772,Neocalanus plumchrus,C3,13,0.0625,10.83577073,19.19568115,1955.9,5.9,437.05,8.389451574
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196772,Neocalanus plumchrus,C4,24,0.0625,10.83577073,35.43818058,2910.3,5,1441.9,51.09814843
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,196772,Neocalanus plumchrus,C5,21,0.0625,10.83577073,31.00840801,3838.8,6,3328.68,103.216949
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104196,Paracalanus,C5,1,0.0625,10.83577073,1.476590858,559.8,0,10.05,0.014835374
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104513,Microcalanus pygmaeus,C3,1,0.03125,10.83577073,2.953181715,351.3,0,2.31,0.006811162
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104513,Microcalanus pygmaeus,C4,4,0.03125,10.83577073,11.81272686,389.9,5.4,3.23,0.038163577
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104513,Microcalanus pygmaeus,C5,1,0.03125,10.83577073,2.953181715,496,0,6.86,0.020253977
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104165,Pseudocalanus,C1,49,0.015625,10.83577073,289.4118081,404.1,6.5,3.64,1.053403988
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104165,Pseudocalanus,C2,13,0.015625,10.83577073,76.7827246,523.4,4.3,8.17,0.627552478
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104165,Pseudocalanus,C3,11,0.015625,10.83577073,64.96999774,644.4,8.6,16.01,1.040344009
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104165,Pseudocalanus,C4,8,0.015625,10.83577073,47.25090745,772.1,7.9,28.22,1.333615688
SKQ201810S,QuadNet,0.25,Vertical,150,2018-05-02T13:58:32-0800,2018-05-02T14:06:02-0800,-148.6317,58.9727,243,GAK07,0,100,0,104165,Pseudocalanus,C5,14,0.015625,10.83577073,82.68908803,975.5,8.8,59.43,4.914433871
